 # psi_normal -- q_safety -- <(Bdl_par)^2> -- <B^2>
 0.4687500000000E+00  0.1559178641189E+01  0.1196194836788E-01  0.6475178903087E+00 
 0.4765625000000E+00  0.1574804262840E+01  0.1201348568648E-01  0.6441958211152E+00 
 0.4843750000000E+00  0.1590582058936E+01  0.1206244267010E-01  0.6408847936193E+00 
 0.4921875000000E+00  0.1606508100572E+01  0.1210893947561E-01  0.6375883099691E+00 
 0.5000000000000E+00  0.1622584394534E+01  0.1215304082625E-01  0.6343085451560E+00 
 0.5078125000000E+00  0.1638814889940E+01  0.1219479799336E-01  0.6310444175228E+00 
 0.5156250000000E+00  0.1655201304124E+01  0.1223427752678E-01  0.6277872603825E+00 
 0.5234375000000E+00  0.1671740185826E+01  0.1227158666235E-01  0.6245454060797E+00 
 0.5312500000000E+00  0.1688434727881E+01  0.1230677542955E-01  0.6213186158353E+00 
 0.5390625000000E+00  0.1705290434883E+01  0.1233987921787E-01  0.6181023388540E+00 
 0.5468750000000E+00  0.1722304950566E+01  0.1237098909583E-01  0.6148951295083E+00 
 0.5546875000000E+00  0.1739478355801E+01  0.1240017392822E-01  0.6117020814004E+00 
 0.5625000000000E+00  0.1756813330341E+01  0.1242748647789E-01  0.6085228146559E+00 
 0.5703125000000E+00  0.1774314171826E+01  0.1245297023068E-01  0.6053486674731E+00 
 0.5781250000000E+00  0.1791977817505E+01  0.1247670861581E-01  0.6021862234838E+00 
 0.5859375000000E+00  0.1809806951591E+01  0.1249874727216E-01  0.5990367218108E+00 
 0.5937500000000E+00  0.1827804699481E+01  0.1251913760864E-01  0.5958972539603E+00 
 0.6015625000000E+00  0.1845971225282E+01  0.1253794119572E-01  0.5927629476752E+00 
 0.6093750000000E+00  0.1864306128372E+01  0.1255521598794E-01  0.5896407361079E+00 
 0.6171875000000E+00  0.1882812845226E+01  0.1257100505532E-01  0.5865304370710E+00 
 0.6250000000000E+00  0.1901494620083E+01  0.1258535717868E-01  0.5834250228036E+00 
 0.6328125000000E+00  0.1920348634134E+01  0.1259833945874E-01  0.5803277655619E+00 
 0.6406250000000E+00  0.1939377086242E+01  0.1260998612282E-01  0.5772418019515E+00 
 0.6484375000000E+00  0.1958584145586E+01  0.1262033238506E-01  0.5741662620638E+00 
 0.6562500000000E+00  0.1977970549192E+01  0.1262943775322E-01  0.5710924817694E+00 
 0.6640625000000E+00  0.1997535129065E+01  0.1263735087439E-01  0.5680292855694E+00 
 0.6718750000000E+00  0.2017280621164E+01  0.1264412117915E-01  0.5649764663546E+00 
 0.6796875000000E+00  0.2037210173134E+01  0.1264980102761E-01  0.5619289271494E+00 
 0.6875000000000E+00  0.2057323369298E+01  0.1265441341726E-01  0.5588862477429E+00 
 0.6953125000000E+00  0.2077621409813E+01  0.1265798451108E-01  0.5558537060288E+00 
 0.7031250000000E+00  0.2098106818857E+01  0.1266058097288E-01  0.5528310186863E+00 
 0.7109375000000E+00  0.2118781163128E+01  0.1266226424011E-01  0.5498093303871E+00 
 0.7187500000000E+00  0.2139644838707E+01  0.1266302462287E-01  0.5467956552851E+00 
 0.7265625000000E+00  0.2160699557340E+01  0.1266290995593E-01  0.5437914590749E+00 
 0.7343750000000E+00  0.2181947356509E+01  0.1266199185162E-01  0.5407944300012E+00 
 0.7421875000000E+00  0.2203390001946E+01  0.1266028973432E-01  0.5377980101448E+00 
 0.7500000000000E+00  0.2225028187945E+01  0.1265780796313E-01  0.5348107072642E+00 
 0.7578125000000E+00  0.2246862799416E+01  0.1265462677452E-01  0.5318320814519E+00 
 0.7656250000000E+00  0.2268897262137E+01  0.1265076505437E-01  0.5288577346310E+00 
 0.7734375000000E+00  0.2291132085433E+01  0.1264623798297E-01  0.5258866049358E+00 
 0.7812500000000E+00  0.2313567022604E+01  0.1264111358015E-01  0.5229236880832E+00 
 0.7890625000000E+00  0.2336206459168E+01  0.1263537733469E-01  0.5199691198306E+00 
 0.7968750000000E+00  0.2359050995648E+01  0.1262910676396E-01  0.5170156930045E+00 
 0.8046875000000E+00  0.2382100730879E+01  0.1262232173514E-01  0.5140672379634E+00 
 0.8125000000000E+00  0.2405359026604E+01  0.1261501660127E-01  0.5111271395211E+00 
 0.8203125000000E+00  0.2428825116915E+01  0.1260726857921E-01  0.5081947576076E+00 
 0.8281250000000E+00  0.2452504362097E+01  0.1259908520257E-01  0.5052618459884E+00 
 0.8359375000000E+00  0.2476394434778E+01  0.1259049473118E-01  0.5023352341642E+00 
 0.8437500000000E+00  0.2500497993957E+01  0.1258151782197E-01  0.4994158869143E+00 
 0.8515625000000E+00  0.2524817906608E+01  0.1257219289016E-01  0.4965042686629E+00 
 0.8593750000000E+00  0.2549354167933E+01  0.1256256404736E-01  0.4935903009680E+00 
 0.8671875000000E+00  0.2574109529441E+01  0.1255261265343E-01  0.4906840575851E+00 
 0.8750000000000E+00  0.2599083522752E+01  0.1254240292536E-01  0.4877849702694E+00 
 0.8828125000000E+00  0.2624280317245E+01  0.1253193312575E-01  0.4848927345934E+00 
 0.8906250000000E+00  0.2649699492390E+01  0.1252127017078E-01  0.4819979601195E+00 
 0.8984375000000E+00  0.2675344155508E+01  0.1251038493864E-01  0.4791106754002E+00 
 0.9062500000000E+00  0.2701213609898E+01  0.1249932608330E-01  0.4762301734248E+00 
 0.9140625000000E+00  0.2727312153030E+01  0.1248812079553E-01  0.4733567244088E+00 
 0.9218750000000E+00  0.2753638843606E+01  0.1247680816283E-01  0.4704808926016E+00 
 0.9296875000000E+00  0.2780197149513E+01  0.1246536868348E-01  0.4676119534077E+00 
 0.9375000000000E+00  0.2806987095447E+01  0.1245384701457E-01  0.4647492800214E+00 
 0.9453125000000E+00  0.2834011609184E+01  0.1244225931302E-01  0.4618938014161E+00 
 0.9531250000000E+00  0.2861271001635E+01  0.1243066425147E-01  0.4590360390489E+00 
 0.9609375000000E+00  0.2888768083214E+01  0.1241902653063E-01  0.4561847404546E+00 
 0.9687500000000E+00  0.2916503120850E+01  0.1240738769716E-01  0.4533398097934E+00 
 0.9765625000000E+00  0.2944478875780E+01  0.1239577379407E-01  0.4505012313038E+00 
 0.9843750000000E+00  0.2972695915013E+01  0.1238422071132E-01  0.4476622503996E+00 
 0.9921875000000E+00  0.3001156742872E+01  0.1237272620490E-01  0.4448277226847E+00 
 0.1000000000000E+01  0.3029861847089E+01  0.1236129669462E-01  0.0000000000000E+00 
